pincode,area_sqkm,centroid_lat,centroid_lon,min_lat,min_lon,max_lat,max_lon,n_parts
387305,38.8911,22.806683,73.049820,22.768944,73.012615,22.847857,73.093198,1
362130,754.2728,21.326465,70.788802,21.120868,70.625190,21.496023,70.947876,1
362135,23.886,21.161054,70.570065,21.136124,70.544639,21.189989,70.611191,1
362140,389.1292,21.047637,70.713701,20.921219,70.585721,21.182021,70.856017,1
362205,28.82,21.435880,70.410585,21.391945,70.378837,21.469889,70.445793,1
384001,110.8649,23.593948,72.447834,23.516624,72.387409,23.664953,72.515274,1
362220,400.0092,21.320851,70.139002,21.215811,70.018684,21.419327,70.284896,1
362225,183.5777,21.168256,70.126728,21.091784,70.005571,21.230034,70.224049,1
384002,20.2375,23.594743,72.370999,23.568097,72.343956,23.628404,72.390102,1
362230,202.4148,21.326550,69.947008,21.226927,69.844537,21.425058,70.051071,1
362226,44.8144,21.127147,70.126759,21.083556,70.083237,21.164874,70.166663,1
380021,2.9928,23.015131,72.613972,23.006193,72.602412,23.022235,72.626870,1
362245,458.342,21.146828,70.349123,21.023476,70.187111,21.240686,70.501534,1
380063,1.5367,23.057740,72.544350,23.051634,72.535996,23.066829,72.552507,1
362263,108.0715,21.335164,70.493230,21.268653,70.436394,21.420900,70.561462,1
362255,114.3091,21.047005,70.358914,20.978907,70.274131,21.093059,70.443175,1
362265,13.2766,20.972876,70.476067,20.946149,70.458843,20.999371,70.492355,1
362269,91.4632,20.944268,70.398043,20.883442,70.338193,21.005274,70.456437,1
362275,324.9824,20.877742,70.570998,20.795169,70.410189,20.958624,70.697319,1
362260,436.9753,21.267659,70.486966,21.146458,70.346527,21.407431,70.649030,1
362266,112.3888,20.979946,70.319042,20.919130,70.241777,21.032112,70.380795,1
362268,72.653,20.925929,70.455436,20.872398,70.406415,20.992496,70.502729,1
362276,53.2643,20.798045,70.621202,20.762769,70.549977,20.838709,70.664017,1
382006,2.4297,23.216869,72.630106,23.208284,72.619311,23.225502,72.640899,1
362530,614.5831,20.984834,70.909661,20.840644,70.739110,21.125727,71.043545,1
384003,5.2048,23.569719,72.380999,23.558470,72.367264,23.580840,72.391242,1
384110,78.2707,23.824103,72.268365,23.770685,72.224213,23.881031,72.315704,1
362550,43.5932,20.814268,71.176082,20.781555,71.119067,20.850893,71.224350,1
691301,1.671,8.841667,76.683310,8.836099,76.672718,8.847484,76.693669,1
362570,16.6472,20.717151,70.905315,20.699143,70.872103,20.734235,70.934930,1
362610,260.9361,21.483926,70.298895,21.418441,70.182302,21.565710,70.423762,1
384140,19.8159,23.855314,72.391778,23.829981,72.365558,23.892165,72.420145,1
362630,147.7467,21.492601,70.162089,21.398050,70.090704,21.563818,70.230883,1
384160,24.99,23.760941,72.349746,23.730282,72.323859,23.788094,72.372529,1
362640,393.1256,21.565695,70.104752,21.452779,69.966171,21.678974,70.268890,1
362710,119.0144,20.924177,70.750874,20.833721,70.694785,20.995716,70.804819,1
362650,454.8895,21.667781,69.973535,21.496623,69.865433,21.808027,70.108986,1
363040,428.8037,22.801814,71.522612,22.704844,71.314165,22.877041,71.732218,1
363351,281.0316,23.017855,71.046398,22.909912,70.945984,23.114995,71.131626,1
363410,509.1701,22.460869,71.641765,22.320078,71.481430,22.567417,71.858721,1
363435,131.5192,22.600662,71.583227,22.517391,71.514832,22.663549,71.669868,1
363427,509.6769,22.735461,71.937128,22.613205,71.758731,22.856424,72.106377,1
363635,72.5392,23.069085,70.919783,23.023594,70.873801,23.115856,70.974266,1
363430,314.1786,22.502155,71.454405,22.410150,71.294813,22.591681,71.556450,1
363642,88.0742,22.910174,70.813494,22.823790,70.761284,22.978937,70.859123,1
363440,526.1138,22.364096,71.395978,22.222624,71.268774,22.486690,71.551043,1
364060,134.9931,21.751561,72.053731,21.682713,71.997001,21.833935,72.134850,1
363510,521.0334,22.685916,71.438347,22.529816,71.300035,22.804864,71.576112,1
364081,34.0738,21.417627,72.179626,21.384176,72.134221,21.458423,72.217944,1
363520,946.3011,22.342274,71.177754,22.122540,70.982201,22.528109,71.316505,1
363530,670.421,22.599696,71.244546,22.478572,71.061813,22.732925,71.413824,1
364135,28.215,21.175985,72.024443,21.134676,71.993052,21.214029,72.050497,1
364250,74.2293,21.734203,71.881934,21.641286,71.841530,21.801268,71.927116,1
363621,1261.8239,22.595067,70.987168,22.399235,70.774605,22.799772,71.166901,1
363641,993.2133,22.815879,70.811943,22.647373,70.614761,22.967806,71.018082,1
363650,699.4268,22.577008,70.705320,22.379982,70.547287,22.739005,70.843658,1
364260,128.7943,21.565663,72.008851,21.487417,71.942738,21.648440,72.077995,1
363660,398.567,22.975657,70.639321,22.853501,70.447920,23.078821,70.777504,1
364265,57.5403,21.512888,71.741826,21.468035,71.698830,21.573020,71.782908,1
363670,326.8294,23.074304,70.766591,22.965674,70.636652,23.167500,70.858545,1
689693,23.3613,9.160151,76.852132,9.134442,76.811772,9.188180,76.887191,1
364001,19.2436,21.754557,72.141225,21.726225,72.118566,21.785272,72.164822,1
364050,382.9972,21.618872,72.138614,21.519039,72.019226,21.702831,72.256529,1
364120,224.861,21.493682,72.150861,21.417577,72.048193,21.563074,72.251727,1
364130,172.5802,21.179349,71.951659,21.103320,71.874899,21.283646,72.030882,1
364275,481.9758,21.553554,71.615612,21.429052,71.478104,21.701738,71.715797,1
364145,211.1435,21.339025,71.860773,21.235696,71.743965,21.412951,71.954187,1
364330,132.1884,21.806428,71.806323,21.757895,71.723961,21.847399,71.891861,1
364240,488.0884,21.683976,71.948571,21.516735,71.833542,21.862188,72.037064,1
364465,63.3433,21.824058,70.956615,21.780987,70.894731,21.868153,71.006421,1
364270,758.1493,21.497550,71.802943,21.331671,71.661118,21.677048,71.970383,1
364470,121.5044,21.784898,70.871222,21.734564,70.786640,21.827594,70.950029,1
364280,323.6182,21.222059,71.609960,21.112383,71.518028,21.321983,71.718397,1
364295,460.1415,21.221707,71.803259,21.069286,71.647587,21.353842,71.942909,1
364310,598.9959,21.849780,72.086515,21.697890,71.774452,21.948675,72.290798,1
364313,938.4419,21.991141,71.987448,21.866766,71.780774,22.124773,72.230530,1
364485,61.795,21.769805,70.774677,21.732187,70.719892,21.815599,70.836075,1
364320,191.3381,21.873524,71.715091,21.746538,71.620456,21.969719,71.792870,1
364490,347.5044,21.868402,71.021194,21.725513,70.917933,22.000032,71.132006,1
364505,79.8914,21.406717,71.625565,21.327732,71.522723,21.481420,71.647583,1
364522,443.9066,21.218257,71.353660,21.081772,71.224556,21.347415,71.493600,1
384205,70.0625,23.619398,72.341528,23.571157,72.283569,23.671247,72.393204,1
364710,631.0178,22.133378,71.652090,22.007366,71.466240,22.273937,71.882256,1
364720,241.957,22.269851,71.525031,22.189656,71.427078,22.352362,71.634609,1
628303,84.2801,8.840907,77.880220,8.788501,77.827224,8.891233,77.930674,1
364750,372.5637,21.948080,71.533089,21.813126,71.390862,22.117649,71.681512,1
630204,50.9705,10.039738,78.659632,10.002958,78.622234,10.080929,78.706313,1
630205,22.7697,10.199515,78.649132,10.164175,78.623175,10.233285,78.672478,1
365421,846.007,21.886022,71.256425,21.746462,71.030991,22.042650,71.464111,1
365440,367.9853,21.479897,70.959203,21.378365,70.804253,21.575893,71.090675,1
365480,363.025,21.675321,70.890210,21.573176,70.737122,21.766478,71.009730,2
630206,36.0866,10.098455,78.704818,10.051370,78.682835,10.146663,78.729109,1
365601,394.7839,21.601174,71.237799,21.450657,71.123426,21.749908,71.320763,1
630207,47.0735,10.103704,78.667605,10.047727,78.633634,10.155789,78.694363,1
365640,839.7428,21.290096,71.026915,21.165136,70.803162,21.449114,71.204036,1
370020,506.7786,23.299820,70.019029,23.204657,69.832469,23.403166,70.207329,1
370455,135.6632,22.827076,69.458267,22.773371,69.385512,22.888744,69.526598,1
370040,264.1449,23.225072,69.527285,23.146984,69.420990,23.308397,69.646601,1
370460,43.4378,22.903986,69.393550,22.867026,69.350261,22.940754,69.450128,1
370105,345.6682,23.200590,69.897439,23.115993,69.751085,23.287071,70.059696,1
370115,10.9346,23.318363,70.152145,23.293200,70.126619,23.342813,70.175385,1
630208,24.5615,10.116011,78.755325,10.087921,78.725973,10.142802,78.782364,1
370485,79.51,23.028230,69.490256,22.983382,69.423943,23.083246,69.552116,1
370130,597.8761,23.099577,69.785638,22.973394,69.564913,23.208949,69.961234,1
370140,2383.9187,23.216323,70.385276,22.933953,70.150230,23.616184,70.746689,1
370145,868.5078,23.402508,70.774897,23.260294,70.512919,23.521277,71.008728,1
370201,26.0022,23.067912,70.140368,23.036326,70.105742,23.088076,70.182314,1
370203,3.8033,23.060363,70.120017,23.048796,70.108255,23.069479,70.132306,1
370205,198.5381,23.003275,70.012774,22.929955,69.900208,23.083797,70.117514,1
370210,154.5374,23.010839,70.183770,22.943299,70.116570,23.105484,70.239102,1
370425,150.6074,23.002068,69.745516,22.955377,69.667805,23.055931,69.841766,1
370230,79.4928,23.002442,70.105796,22.942364,70.057144,23.066001,70.166646,1
370427,65.4589,23.083571,69.650736,23.034103,69.597401,23.131147,69.693729,1
370405,208.8836,22.844819,69.624631,22.748587,69.553343,22.944632,69.682678,1
370415,67.1095,22.906977,69.678857,22.847889,69.634030,22.958209,69.728571,1
370430,223.7093,23.095550,69.549469,23.017515,69.468857,23.182920,69.634705,1
370421,133.528,22.823093,69.720799,22.738772,69.668438,22.886631,69.790411,1
628501,61.7761,9.204707,77.848722,9.155453,77.798076,9.246914,77.890484,1
370450,396.9109,23.011433,69.221193,22.879446,69.061225,23.118244,69.335671,1
628612,22.1183,8.590195,77.941585,8.562965,77.901858,8.611586,77.978872,1
370465,318.7222,22.932019,69.349717,22.814707,69.237768,23.060334,69.488867,1
370475,287.1725,22.919129,69.156160,22.832589,69.027394,23.016676,69.262751,1
370660,248.9984,23.311164,68.951762,23.210759,68.863715,23.407754,69.026994,1
370650,631.5964,23.156362,69.099364,23.000721,68.938743,23.290288,69.259048,1
380007,11.1333,23.001271,72.552258,22.981528,72.533015,23.018167,72.574680,1
380002,4.0964,23.014465,72.599461,23.001582,72.589462,23.033203,72.607990,1
380014,1.1839,23.043942,72.567150,23.039495,72.556924,23.047687,72.574396,1
628613,78.3828,8.515920,77.870558,8.473563,77.808037,8.560577,77.930996,1
380003,11.778,23.082911,72.610209,23.062728,72.599100,23.103140,72.656446,1
628614,4.5031,8.592112,77.978545,8.574145,77.960677,8.605258,77.993002,1
628615,15.0253,8.627621,77.854129,8.609821,77.826699,8.651167,77.882022,1
380005,11.7568,23.091751,72.596278,23.063103,72.577906,23.116451,72.615569,1
380006,5.9244,23.022186,72.561449,23.011250,72.545040,23.033727,72.575448,1
628616,13.6369,8.565215,77.976133,8.530577,77.957339,8.591586,78.002174,1
380008,5.9853,22.996877,72.608325,22.987311,72.589501,23.007515,72.624525,1
380016,4.5271,23.046364,72.607642,23.031157,72.596554,23.062331,72.618314,1
380009,5.3604,23.037702,72.556906,23.026639,72.537080,23.047571,72.574721,1
630210,61.5411,10.065552,78.578285,10.029782,78.520690,10.105073,78.629058,1
380013,7.5307,23.058611,72.561654,23.046049,72.545906,23.072972,72.578110,1
630306,40.9331,9.967072,78.758602,9.918348,78.713969,10.006883,78.799077,1
380015,12.3891,23.024332,72.527941,23.010108,72.503273,23.041668,72.551350,1
380019,2.6366,23.100635,72.576695,23.087332,72.565100,23.113536,72.586473,1
382007,9.6385,23.205865,72.637400,23.192861,72.613421,23.218020,72.667480,1
380028,7.9043,22.986908,72.579891,22.973250,72.561324,23.001669,72.597416,1
382213,160.5828,22.898096,72.379957,22.845243,72.282249,22.959964,72.470200,1
380050,4.9559,22.980194,72.609092,22.966142,72.585155,22.989129,72.624960,1
380051,8.5267,23.003313,72.514352,22.986944,72.494749,23.016654,72.543553,1
630309,94.1748,10.338522,78.436790,10.268285,78.380585,10.407181,78.499398,1
380052,5.5254,23.047728,72.535270,23.034056,72.520493,23.063698,72.556614,1
388335,32.5014,22.582193,73.041371,22.554228,73.007096,22.610766,73.081953,1
380054,9.0025,23.039728,72.505017,23.027195,72.488479,23.051456,72.525567,1
388340,19.9808,22.517344,73.025955,22.490327,72.999834,22.541958,73.054218,1
380059,11.1478,23.056407,72.489515,23.043946,72.463778,23.070910,72.525741,1
388345,21.9405,22.511576,72.933180,22.486391,72.898392,22.543415,72.962334,1
380060,65.9484,23.108065,72.514133,23.057956,72.463914,23.164291,72.558266,1
382422,48.6134,23.208675,72.572698,23.157937,72.524849,23.254874,72.612012,1
380061,7.8847,23.069608,72.534495,23.052883,72.519286,23.086597,72.555084,1
382423,24.8028,23.178735,72.550528,23.143689,72.529617,23.210726,72.571435,1
630311,34.3648,9.924406,78.792004,9.887073,78.741304,9.954707,78.836554,1
382110,246.0319,22.874492,72.183492,22.774797,72.036301,22.966317,72.307295,1
382425,99.4614,22.854685,72.552076,22.797560,72.502075,22.919111,72.610413,1
382426,14.0491,22.884650,72.596368,22.864343,72.577976,22.907076,72.618916,1
382115,44.9925,23.081094,72.426473,23.043224,72.381012,23.129002,72.473233,1
388350,23.2975,22.467519,72.989984,22.440578,72.955902,22.492306,73.019157,1
382120,324.9148,23.379422,72.118289,23.293391,71.985789,23.458780,72.254923,1
388355,5.8669,22.500685,72.962643,22.483719,72.947332,22.515691,72.974367,1
630312,49.1075,9.869666,78.837328,9.836120,78.792024,9.912754,78.882858,1
382130,438.6908,23.325163,71.963330,23.184064,71.873246,23.508209,72.074612,1
382150,1089.8341,23.061750,72.061556,22.813968,71.900757,23.273301,72.199135,1
382170,488.9655,23.009662,72.291134,22.905772,72.144081,23.121752,72.432343,1
382427,20.1389,22.910277,72.582153,22.893531,72.540346,22.930580,72.614918,1
690106,11.8761,9.219269,76.509017,9.193983,76.493223,9.240821,76.528982,1
382210,151.5026,22.925477,72.477104,22.834461,72.400959,23.005673,72.543408,1
690506,14.1746,9.216517,76.453761,9.194594,76.433625,9.238125,76.474276,1
690507,7.38,9.234009,76.482684,9.223542,76.464397,9.243036,76.502528,1
382220,354.0532,22.803138,72.304119,22.703129,72.167526,22.871267,72.435581,1
382225,277.7829,22.714923,72.429425,22.655648,72.292491,22.781340,72.542786,1
382230,757.9783,22.590098,72.204629,22.385429,72.026779,22.821030,72.377922,1
382240,296.5005,22.686123,72.254826,22.558691,72.123288,22.796404,72.380007,1
382245,386.3216,22.315465,71.720109,22.193261,71.607338,22.399397,71.883235,1
382428,14.0178,23.106471,72.630264,23.090558,72.609102,23.125299,72.649820,1
382250,214.7084,22.274219,71.934097,22.190626,71.836854,22.347567,72.069358,1
382430,98.156,23.029680,72.733588,22.963937,72.673758,23.083357,72.814545,1
382265,303.3689,22.590725,72.421372,22.470228,72.323918,22.678592,72.549698,1
382340,5.077,23.079228,72.648255,23.065293,72.631103,23.093938,72.663375,1
382433,140.5738,22.969251,72.782609,22.903969,72.719591,23.027430,72.853096,1
382345,12.5353,23.054335,72.636100,23.036501,72.611297,23.070830,72.665386,1
382350,9.7985,23.037460,72.655946,23.025292,72.638741,23.051709,72.677920,1
382435,61.8889,22.910361,72.668249,22.879606,72.606490,22.941776,72.730204,1
382355,246.164,23.184037,72.731114,23.095361,72.643565,23.280637,72.805885,1
382440,11.495,22.950501,72.619268,22.931238,72.604405,22.970978,72.637886,1
690508,8.0968,9.211851,76.485709,9.192652,76.468567,9.227116,76.500811,1
382405,58.6359,22.948275,72.563079,22.911193,72.510539,22.981528,72.608941,1
382415,14.8584,23.024632,72.670495,23.006357,72.638413,23.049183,72.694367,1
382418,14.0022,22.953858,72.718838,22.931649,72.698231,22.971759,72.737757,1
690509,9.5804,9.264194,76.584166,9.241713,76.555710,9.281942,76.606894,1
382421,66.013,23.159499,72.613128,23.126635,72.541748,23.202036,72.666861,1
382424,21.5678,23.121466,72.599530,23.101236,72.559968,23.134376,72.647122,1
628617,34.0244,8.555443,77.926918,8.517321,77.886152,8.590995,77.969677,1
382443,4.3127,22.973341,72.600731,22.960732,72.586315,22.984763,72.610766,1
628618,1.465,8.576860,78.029377,8.571150,78.021251,8.582614,78.036902,1
382449,41.3647,22.972937,72.680058,22.926836,72.636831,23.009594,72.710326,1
383250,154.8747,23.572317,73.335644,23.510242,73.237538,23.638041,73.404042,1
382450,276.5271,22.157748,71.913102,22.095236,71.781511,22.260831,72.042249,1
383230,93.3398,23.640549,72.892352,23.585961,72.830062,23.693563,72.957963,1
382455,654.871,22.141645,72.209907,21.998013,72.032806,22.258487,72.397022,1
383251,185.9077,23.669135,73.435730,23.613152,73.346487,23.746810,73.507736,1
382463,392.0581,22.253295,72.114123,22.142094,71.923186,22.368772,72.270061,1
382465,648.1801,22.350986,72.255764,22.208473,72.067124,22.479450,72.416171,1
411020,5.2106,18.558283,73.837340,18.544923,73.820980,18.575303,73.851605,1
389232,186.3112,23.375794,73.644441,23.292761,73.538406,23.457512,73.723694,1
382481,6.9127,23.086820,72.551751,23.069460,72.539420,23.111331,72.568578,1
382715,383.5314,23.298858,72.306469,23.217770,72.175392,23.413378,72.446701,1
382728,149.9871,23.186612,72.372607,23.096476,72.292352,23.251420,72.445229,1
382721,276.2575,23.186036,72.458873,23.076669,72.336067,23.342905,72.536987,1
382725,15.904,23.214463,72.523721,23.185745,72.504064,23.240891,72.542519,1
382735,132.2958,23.361068,72.568755,23.295726,72.504845,23.430670,72.681245,1
382740,39.6119,23.300479,72.517291,23.254290,72.483064,23.346718,72.546799,1
382815,30.8559,23.597766,72.704241,23.559120,72.666620,23.637872,72.734783,1
382765,424.5706,23.202472,71.816096,23.051044,71.693455,23.338760,71.952119,1
382820,27.1767,23.588150,72.675395,23.543607,72.640076,23.634136,72.700350,1
382810,120.6891,23.504465,72.691854,23.454499,72.630514,23.563874,72.785995,1
383006,11.6061,23.302051,73.183425,23.285742,73.164703,23.316182,73.201713,1
382845,221.1919,23.422780,72.641069,23.356781,72.536941,23.517010,72.744094,1
383001,361.105,23.607911,73.073497,23.510660,72.863957,23.704958,73.156857,1
391410,41.9661,22.255025,73.136858,22.212655,73.094939,22.295758,73.177057,1
