pincode,centroid_lat,centroid_lon,area_sqkm
671317,12.473395,75.015798,26.5127
671318,12.431711,75.064152,23.1458
671319,12.438863,75.03295,25.4167
671321,12.597647,75.007206,132.534
671322,12.671768,74.940214,30.0307
671323,12.736368,74.937886,116.9176
671324,12.651089,74.987629,46.9307
671326,12.296111,75.347596,26.8668
671348,12.698957,75.010034,53.3877
671351,12.220898,75.143061,18.9834
671531,12.361852,75.167499,164.9698
671532,12.446016,75.313097,155.6209
671533,12.338501,75.265614,77.1282
671534,12.37977,75.3484,76.286
671541,12.472437,75.177592,177.9644
671542,12.52146,75.123438,100.3943
671543,12.563461,75.22386,148.886
671551,12.586555,75.116005,52.0795
671552,12.648134,75.104333,80.9332
673001,11.23998,75.779174,2.1212
673002,11.244896,75.789372,2.0117
673003,11.223417,75.790675,6.1656
673004,11.255486,75.792191,0.9769
673005,11.292,75.768074,6.2114
673006,11.274959,75.78059,3.3442
673007,11.237216,75.806632,2.329
673008,11.267688,75.877996,54.7319
673009,11.291528,75.806043,3.0907
673010,11.300854,75.786508,4.5019
673011,11.271136,75.769656,2.1446
673012,11.297097,75.830398,10.3946
673014,11.239825,75.829568,12.5681
673015,11.181457,75.809546,8.088
673016,11.2599,75.804795,9.7568
673017,11.274354,75.817541,3.5326
673018,11.215031,75.799463,1.3796
673019,11.227636,75.860147,25.8631
673020,11.284011,75.792482,3.088
673021,11.311123,75.760242,5.3244
673027,11.210386,75.814703,4.9569
673028,11.199108,75.799306,3.9564
673029,11.224335,75.805267,1.2172
673032,11.256184,75.773369,1.5683
673051,11.259102,75.78433,2.5625
673101,11.590759,75.585388,3.7364
673102,11.645535,75.566063,3.8332
673103,11.621614,75.573333,2.9834
673104,11.605453,75.612818,22.3364
673105,11.579354,75.607017,9.3418
673106,11.631268,75.595081,8.871
673121,11.604487,76.095771,82.4749
673122,11.650269,76.042422,215.6621
673123,11.547717,76.091648,73.6802
673301,11.165242,75.823431,9.8768
673302,11.140529,75.82322,2.5018
673303,11.335187,75.748061,9.5648
673304,11.393635,75.731757,23.7946
673305,11.463667,75.701137,25.0868
673306,11.432849,75.714196,15.7257
673307,11.487263,75.668077,31.7087
673308,11.65207,75.57823,5.4083
673309,11.681848,75.553071,11.0397
673310,11.726421,75.539687,8.887
673311,11.715828,75.524362,2.359
673312,11.711302,75.544145,2.3672
673313,11.701885,75.566159,2.9229
673314,11.128082,75.851557,14.7921
673315,11.401477,75.765042,23.3252
673316,11.688051,75.582209,6.987
673317,11.367719,75.770081,15.1791
673323,11.447896,75.75733,27.4996
673328,11.150408,75.841118,9.0815
673501,11.6588,75.597626,19.283
673502,11.685083,75.611599,16.0982
673503,11.659066,75.664514,20.6855
673504,11.68372,75.668212,21.8098
673505,11.701225,75.631267,15.5623
673506,11.739385,75.709876,110.0072
673507,11.75094,75.763585,24.014
673508,11.629048,75.730918,55.6088
673509,11.556515,75.632449,14.0863
673513,11.684394,75.803102,155.134
673517,11.74252,75.682621,16.5791
673521,11.553356,75.60484,9.2438
673522,11.520989,75.625365,17.8414
673523,11.547874,75.661517,28.8136
673524,11.549908,75.704314,43.9989
673525,11.571543,75.769542,48.1995
673526,11.586493,75.843193,39.0016
673527,11.52459,75.831415,46.4192
673528,11.629012,75.840765,73.9307
673529,11.499231,75.639617,10.9455
673541,11.60981,75.690812,33.5397
673542,11.608571,75.665985,24.0134
673570,11.309001,75.881041,19.7097
673571,11.348885,75.914063,20.6457
673572,11.382123,75.915704,39.6169
673573,11.449001,75.941339,87.9572
673574,11.445342,75.893695,18.4315
673575,11.580327,75.999948,72.979
673576,11.52787,76.042285,33.0363
673577,11.521173,76.171551,133.1184
673579,11.790505,76.170665,200.3025
673580,11.479073,76.060343,34.8037
673581,11.586483,76.214804,27.4391
673582,11.362887,75.978173,26.1558
673585,11.365297,75.865074,37.9591
673586,11.481223,75.983961,65.4481
673591,11.670982,76.177821,60.7089
673592,11.689689,76.31392,398.7832
673593,11.627612,76.208771,19.0482
673595,11.605604,76.305925,27.521
673596,11.712363,76.139112,23.589
673601,11.311679,75.94984,62.0969
673602,11.295627,76.018391,64.8422
673603,11.424559,76.016934,116.1504
673604,11.367772,76.065802,121.2231
673611,11.325066,75.81349,45.1932
673612,11.453179,75.845943,80.5798
673613,11.402934,75.823469,43.2804
673614,11.507412,75.778186,73.7223
673615,11.551309,75.909005,118.0609
673616,11.357696,75.807567,25.0734
673620,11.497064,75.729581,22.9253
673631,11.170204,75.854882,4.7367
673632,11.193567,75.846446,10.1434
673633,11.197038,75.916479,77.2553
673634,11.157406,75.883721,16.9444
673635,11.138106,75.891685,2.7681
673636,11.11921,75.892018,15.311
673637,11.140444,75.932387,26.758
673638,11.154371,76.001187,89.2113
673639,11.262499,76.084732,121.0159
673640,11.240984,75.958836,22.128
673641,11.187051,76.075513,54.5208
673642,11.155356,76.063116,29.0774
673645,11.227555,75.990435,16.5998
673647,11.103054,75.936309,19.7609
673655,11.19769,75.827929,3.6247
673661,11.266994,75.94308,17.3549
676101,10.899106,75.93953,29.3969
676102,10.829409,75.927719,21.4609
676103,10.923621,75.951883,8.7192
676104,10.900516,75.923979,2.8566
676105,10.883007,75.907631,12.317
676106,10.953624,75.952961,13.0712
676107,10.922217,75.909987,1.0769
676108,10.848935,75.950442,17.6286
676109,10.923389,75.895317,10.1547
676121,11.115709,76.130704,53.5905
676122,11.152479,76.179821,31.7143
676123,11.17947,76.166566,66.3681
676301,10.893486,75.996351,30.2265
676302,10.988992,75.881184,26.891
676303,11.040405,75.869568,19.5539
676304,11.048046,75.987785,48.4454
676305,11.083128,75.968156,44.4935
676306,11.03772,75.921975,18.76
676307,10.960623,75.91662,34.1561
676309,11.021805,75.91968,7.1039
676311,11.081763,75.898536,23.6715
676312,11.082588,75.851599,3.0021
676317,11.098417,75.857209,13.7142
676319,11.072511,75.866787,9.9793
676320,11.005537,75.926543,13.8412
676501,10.98908,75.966479,16.9956
676502,10.896191,75.892383,3.6701
676503,11.004854,75.994943,36.6895
676504,11.017752,76.083421,27.289
676505,11.041774,76.082111,7.1099
676506,11.057394,76.117782,15.5547
676507,11.017908,76.123935,23.7558
676508,11.002731,75.943073,7.1836
676509,11.076949,76.120875,20.9004
676510,10.953133,76.004076,17.3558
676517,11.113823,76.06031,18.2174
676519,11.074052,76.067419,33.9141
676521,11.103226,76.219066,72.425
676522,11.097172,76.258553,8.2418
676523,11.137943,76.309767,100.2292
676525,11.189702,76.368076,104.3647
676528,11.008098,76.046085,44.3231
676541,11.218936,76.138542,53.7516
676542,11.307806,76.177416,198.4942
676551,10.928366,75.97967,23.8233
676552,10.910848,76.079431,55.6591
676553,10.932066,76.040427,38.6541
676561,10.842944,75.917679,5.3398
676562,10.829324,75.906333,8.6327
678001,10.770789,76.656061,5.2385
678002,10.802115,76.648561,1.7829
678003,10.794686,76.653214,1.1296
678004,10.764295,76.620238,15.3604
678005,10.783729,76.665258,1.704
678006,10.782959,76.613412,9.6886
678007,10.772674,76.692116,8.6365
678008,10.834457,76.644947,13.2192
678009,10.823944,76.631964,7.5986
678010,10.79025,76.656125,0.6533
678011,10.800112,76.658245,0.9722
678012,10.780377,76.643177,2.3456
678013,10.762211,76.669809,5.1667
678014,10.768566,76.649212,1.2581
678101,10.698896,76.75647,13.4442
678102,10.672391,76.708613,16.1356
678103,10.676706,76.742048,11.8802
678104,10.695828,76.724313,3.5241
678501,10.688805,76.650828,4.7384
678502,10.669979,76.63885,12.9381
678503,10.669287,76.674845,12.0805
678504,10.620837,76.724238,40.7344
678505,10.637217,76.661721,12.8932
678506,10.578427,76.703689,54.4998
678507,10.55366,76.777426,195.0523
678508,10.462235,76.685745,459.7521
678510,10.543921,76.571279,36.8448
678512,10.651526,76.632627,8.4827
678531,10.703305,76.683686,21.425
678532,10.646518,76.731809,7.0507
678533,10.650438,76.854673,23.5393
678534,10.662614,76.784752,31.7207
678541,10.641474,76.544207,12.7801
678542,10.635526,76.55713,6.4378
678543,10.655556,76.507569,29.1694
678544,10.684398,76.494075,35.9987
678545,10.654624,76.459091,5.6239
678546,10.659697,76.584124,21.3789
678551,10.742071,76.696927,17.5256
678552,10.723794,76.738492,20.3019
678553,10.721322,76.815343,67.2482
678554,10.968158,76.343408,7.9667
678555,10.710265,76.863269,50.4742
678556,10.782292,76.846783,29.884
678557,10.78659,76.88578,22.9191
678571,10.746114,76.585119,23.4061
678572,10.760859,76.55336,16.0176
678573,10.762818,76.521919,14.2879
678574,10.730219,76.489004,22.6883
678581,11.126429,76.594922,617.4163
678582,11.055215,76.557241,62.8556
678583,10.991641,76.391861,96.9396
678591,10.99079,76.568504,255.9173
678592,10.843467,76.572874,45.1144
678593,10.961884,76.485146,24.4594
678594,10.807058,76.613508,14.0153
678595,10.929651,76.475615,42.2906
678596,10.883603,76.540392,19.4078
678597,10.910602,76.546026,20.554
678598,10.991907,76.496545,17.8083
678601,11.054171,76.370625,104.1989
678611,10.790219,76.578801,7.9493
678612,10.804872,76.557906,23.4902
678613,10.794172,76.514395,20.3345
678621,10.811751,76.795222,59.1578
678622,10.760614,76.767393,50.3069
678623,10.840588,76.759846,83.3474
678624,10.842545,76.840857,7.2425
678631,10.863448,76.500069,28.1006
678632,10.89822,76.499218,12.3249
678633,10.88693,76.472355,8.8157
678641,10.82992,76.494322,25.8303
678642,10.797247,76.47675,20.0048
678651,10.87082,76.661713,177.9306
678661,10.450015,76.805965,70.097
678671,10.699651,76.632801,15.3265
678681,10.635373,76.59052,7.3092
678682,10.619225,76.503941,21.2402
678683,10.585846,76.47138,20.5468
678684,10.523266,76.510102,139.2827
678685,10.623983,76.475964,5.0907
678686,10.590459,76.437736,26.6295
678687,10.632286,76.445837,19.3538
678688,10.623327,76.628829,16.2093
678701,10.734258,76.649472,27.7894
678702,10.69914,76.595899,34.4049
678703,10.616205,76.585093,14.7863
678704,10.600337,76.561015,13.9691
678705,10.588501,76.51546,8.2526
678706,10.489102,76.568549,30.2584
678721,10.710893,76.541528,32.0325
678722,10.733601,76.521344,9.5543
678731,10.804603,76.630565,3.2939
678732,10.812851,76.701535,7.0436
678762,10.973322,76.437042,24.3651
679101,10.793214,76.433026,12.375
679102,10.794349,76.374066,14.8957
679103,10.759143,76.404084,6.9703
679104,10.785027,76.354222,8.1604
679105,10.753923,76.3771,9.8014
679106,10.714958,76.391918,17.0075
679121,10.771524,76.263353,8.8609
679122,10.800634,76.278793,18.8605
679123,10.757745,76.255967,3.4047
679301,10.766799,76.427302,17.7243
679302,10.765687,76.468402,12.9414
679303,10.813258,76.188475,17.22
679304,10.838605,76.145675,37.0564
679305,10.827744,76.115882,17.5867
679306,10.797872,76.263273,3.8968
679307,10.858036,76.18219,14.7417
679308,10.876988,76.152859,15.2887
679309,10.894453,76.176336,12.6541
679313,10.793395,76.229845,20.0858
679321,10.972777,76.145453,55.0819
679322,10.97069,76.234087,29.2772
679323,10.925083,76.191628,23.6555
679324,11.032604,76.169692,35.1685
679325,11.031697,76.214532,65.3727
679326,11.04046,76.285065,93.2225
679327,11.167476,76.296472,25.0593
679328,11.20188,76.261541,33.1385
679329,11.266988,76.224677,6.2899
679330,11.266469,76.265711,43.4242
679331,11.332441,76.411462,339.9267
679332,11.260876,76.357456,110.0127
679333,11.403611,76.366136,149.9282
679334,11.408557,76.223172,251.2042
679335,10.875183,76.271419,32.4225
679336,10.831995,76.232088,36.5212
679337,10.874787,76.218705,24.9337
679338,10.931966,76.144323,44.8031
679339,11.157296,76.237586,34.8581
679340,10.917871,76.235647,27.7582
679341,10.974921,76.309758,46.31
679357,10.931639,76.287168,36.6072
679501,10.819171,76.338664,22.0455
679502,10.858712,76.34322,14.7633
679503,10.881697,76.315282,11.958
679504,10.885319,76.355074,75.3056
679505,10.833083,76.300285,26.3208
679506,10.902731,76.299279,13.9154
679511,10.802852,76.400655,17.3414
679512,10.830456,76.395784,10.8703
679513,10.94069,76.402456,22.9509
679514,10.871538,76.386836,42.7818
679515,10.843522,76.409329,6.6388
679516,10.824437,76.443161,17.0791
679521,10.762282,76.34583,10.9134
679522,10.787254,76.324956,11.333
679523,10.768258,76.307767,18.2727
679531,10.733399,76.292512,42.6137
679532,10.75663,76.223676,25.6301
679533,10.753244,76.149071,40.9669
679534,10.790993,76.117744,50.7638
679535,10.735528,76.163338,21.4367
679536,10.746929,76.090288,22.4998
679551,10.818717,76.04221,6.2735
679552,10.777318,76.058497,24.7809
679553,10.837003,76.047366,3.1281
679554,10.826113,76.071419,10.7829
679561,10.679783,76.004047,8.4596
679562,10.656555,76.004907,14.9655
679563,10.641006,76.019665,5.8311
679564,10.67704,75.974587,9.6941
679571,10.860096,76.037183,31.0931
679572,10.870522,76.09751,25.709
679573,10.839643,75.99658,26.0567
679574,10.732717,76.0165,6.0914
679575,10.715201,76.024783,17.7088
679576,10.769397,75.992589,22.8897
679577,10.777054,75.921401,2.668
679578,10.788022,76.02502,22.2798
679579,10.727044,75.950775,10.086
679580,10.699811,76.002547,15.0407
679581,10.752831,75.966894,21.8026
679582,10.811585,75.990703,17.6822
679583,10.78975,75.925305,3.0513
679584,10.752624,75.934025,4.9182
679585,10.752632,76.028069,8.2505
679586,10.789023,75.949461,18.4861
679587,10.718052,75.98139,7.551
679591,10.731371,76.053475,9.581
680001,10.495994,76.249556,11.433
680002,10.53925,76.196018,4.3781
680003,10.529205,76.187187,2.3301
680004,10.516679,76.202806,1.1649
680005,10.531607,76.24371,5.0568
680006,10.502534,76.227796,3.5502
680007,10.49262,76.199309,10.7738
680008,10.548766,76.229296,1.4368
680009,10.554051,76.222827,2.4109
680010,10.568092,76.220571,6.5853
680011,10.526858,76.197342,1.2404
680012,10.5071,76.167427,16.737
680013,10.563347,76.192622,11.8009
680014,10.483474,76.300628,36.6064
680020,10.525984,76.223353,8.1028
680021,10.51504,76.211937,0.8439
680022,10.541165,76.213821,2.027
680026,10.488171,76.22695,3.4762
680027,10.48287,76.214951,4.8541
680028,10.583939,76.274064,13.255
680101,10.600855,76.040149,19.2669
680102,10.599053,76.076799,8.2562
680103,10.608278,76.034628,1.7525
680104,10.570832,76.072639,10.3604
680121,10.347219,76.214529,26.8594
680122,10.335061,76.169771,11.5767
680123,10.260954,76.218551,1.9336
680125,10.382418,76.207827,10.7449
680301,10.433631,76.257045,24.9712
680302,10.457471,76.305522,26.1944
680303,10.430222,76.30874,28.6961
680304,10.442701,76.446906,132.2389
680305,10.381921,76.272307,13.5094
680306,10.566828,76.124407,2.8315
680307,10.670833,76.413489,46.8071
680308,10.26028,76.362756,24.6555
680309,10.27508,76.329764,14.88
680310,10.401294,76.248971,12.9066
680311,10.293967,76.376875,23.3255
680312,10.403066,76.320556,21.4692
680317,10.46767,76.224118,5.2257
680501,10.637158,76.120914,24.7824
680502,10.622266,76.103094,5.4361
680503,10.658216,76.071526,29.1654
680504,10.613637,76.099619,3.7576
680505,10.610228,76.021821,4.7412
680506,10.58314,76.010688,5.0921
680507,10.557525,76.059384,8.1065
680508,10.546771,76.111666,10.4606
680509,10.536355,76.092041,7.87
680510,10.516004,76.107788,13.1115
680511,10.57062,76.096305,8.4164
680512,10.552999,76.039583,7.4925
680513,10.513251,76.077992,4.6847
680514,10.544727,76.027638,10.593
680515,10.621885,75.9998,8.0447
680516,10.602527,76.002733,4.0368
680517,10.632371,76.07998,5.0395
680518,10.645687,75.980788,5.2364
680519,10.701228,76.094406,15.3493
680520,10.629324,76.02378,2.4278
680521,10.626712,76.056689,7.0387
680522,10.574969,76.047816,4.308
680523,10.597742,76.152369,6.6838
680524,10.534827,76.066528,4.4928
680541,10.588145,76.187733,0.6715
680542,10.682182,76.057752,15.5753
680543,10.716247,76.081955,9.3029
680544,10.683795,76.031489,8.5995
680545,10.58158,76.166678,13.0054
680546,10.60178,76.135031,7.0816
680551,10.540245,76.151172,19.7598
680552,10.562319,76.133077,12.9771
680553,10.542098,76.174118,2.4273
680555,10.558856,76.174014,2.5551
680561,10.432347,76.190274,7.2868
680562,10.428164,76.220636,18.7361
680563,10.459154,76.189832,22.9148
680564,10.417626,76.166856,12.7581
680565,10.432583,76.122209,8.2367
680566,10.413675,76.103605,11.0678
680567,10.387313,76.110368,9.9126
680568,10.363855,76.117226,8.1012
680569,10.438944,76.086894,11.305
680570,10.411747,76.131586,6.6815
680571,10.442279,76.143286,4.3325
680581,10.600908,76.219522,45.366
680582,10.635799,76.246943,34.0081
680583,10.680527,76.286234,46.8819
680584,10.689782,76.165349,56.0611
680585,10.718387,76.215142,23.7091
680586,10.669304,76.36613,84.488
680587,10.312176,76.324718,25.2757
680588,10.725061,76.449537,27.307
680589,10.628938,76.315892,57.9854
680590,10.684177,76.231128,21.4951
680591,10.716541,76.324941,10.7424
680594,10.730752,76.415007,13.3824
680596,10.604821,76.196999,5.5517
680601,10.639294,76.16499,29.6946
680602,10.594555,76.102121,10.1898
680604,10.678378,76.109625,8.1568
680611,10.501907,76.182611,1.8457
680612,10.480171,76.119305,5.0076
680613,10.48333,76.098836,7.8905
680614,10.473005,76.072653,13.9197
680615,10.500452,76.062293,7.2026
680616,10.521279,76.051355,7.6717
680617,10.496973,76.112056,4.5749
680618,10.511503,76.194328,1.9769
680619,10.488359,76.076585,4.1457
680620,10.487139,76.144278,15.7616
680623,10.646781,76.211363,9.0304
680631,10.551763,76.240341,4.4517
680641,10.452906,76.137348,22.2971
680642,10.443985,76.12769,1.26
680651,10.545395,76.286953,17.1339
680652,10.578821,76.339756,71.9888
680653,10.515648,76.390611,155.9885
680654,10.544082,76.258787,1.5195
680655,10.521491,76.253273,3.7447
680656,10.544169,76.275143,2.9627
680661,10.320094,76.220968,5.8477
680662,10.300736,76.235713,17.8403
680663,10.241421,76.214756,10.4921
680664,10.228893,76.176984,15.5795
680665,10.266203,76.167313,7.0301
680666,10.197057,76.168654,9.0889
680667,10.525291,76.205301,0.7619
680668,10.25569,76.187513,4.7486
680669,10.20699,76.197613,16.1554
680670,10.277243,76.215476,8.8329
680671,10.252039,76.153968,14.3406
680681,10.330803,76.134125,14.2844
680682,10.259631,76.243163,22.4658
680683,10.341683,76.268311,30.9563
680684,10.382034,76.353661,26.1541
680685,10.290491,76.162696,5.5663
680686,10.308904,76.145509,8.5062
680687,10.351527,76.138037,6.5571
680688,10.29803,76.189404,27.1423
680689,10.355849,76.328064,13.5436
680691,10.286538,76.142792,7.1164
680697,10.309912,76.286197,20.9822
680699,10.379032,76.401202,12.837
680701,10.380565,76.178247,7.5225
680702,10.385639,76.156847,16.3773
680703,10.377094,76.140858,9.3521
680711,10.38602,76.193476,10.5933
680712,10.376981,76.230181,9.6826
680721,10.340427,76.586966,628.0508
680722,10.364022,76.298238,10.8576
680724,10.339264,76.420026,14.1851
680731,10.276668,76.28279,12.3237
680732,10.239716,76.258346,17.1928
680733,10.210065,76.255862,13.551
680734,10.205792,76.289666,25.1848
680741,10.236698,76.316541,31.9748
680751,10.514273,76.290103,18.5051
682001,9.96097,76.24242,3.9501
682002,9.955194,76.254211,3.2369
682003,9.946384,76.276213,12.9355
682004,9.952453,76.280332,2.8825
682005,9.937966,76.258743,1.7536
682006,9.914587,76.272743,4.8196
682007,9.8638,76.280069,15.3224
682008,9.818133,76.278673,8.3385
682009,9.973769,76.263113,2.9184
682010,9.910339,76.291746,8.572
682011,9.968089,76.287107,0.8914
682012,10.004583,76.275257,3.0105
682013,9.938096,76.299191,1.5887
682015,9.947955,76.295645,0.651
682016,9.98305,76.285647,0.6515
682017,9.995229,76.294084,4.8464
682018,9.993425,76.283265,2.0449
682019,9.966457,76.315828,4.1859
682020,9.964086,76.302045,5.9607
682021,10.020169,76.326248,12.1463
682022,10.046812,76.329032,2.8551
682023,10.021731,76.271249,6.9099
682024,10.022668,76.300071,4.5711
682025,10.0068,76.306995,3.1715
682026,10.019566,76.289086,2.3112
682027,10.054195,76.261034,14.4117
682028,10.000111,76.320528,1.734
682029,9.95728,76.289485,1.6007
682030,10.029291,76.365663,11.5146
682031,9.992055,76.272126,2.1966
682032,9.986904,76.310027,2.931
682033,10.03991,76.31915,1.0648
682034,10.047703,76.286093,8.6657
682035,9.976958,76.280298,1.6158
682036,9.958561,76.296271,1.0203
682037,10.008629,76.343114,8.6727
682038,9.938565,76.335694,0.5235
682039,10.002332,76.357355,4.4144
682040,9.925732,76.318936,8.2438
682041,10.035615,76.291654,0.7688
682042,10.006211,76.364359,1.4878
682050,9.974676,76.28726,0.1687
682051,9.977265,76.286571,0.1781
682301,9.935436,76.348723,10.4457
682302,9.972778,76.377462,12.6313
682303,10.005677,76.39726,31.4772
682304,9.943101,76.323696,6.867
682305,9.937818,76.372771,10.6723
682306,9.973574,76.332965,12.9833
682307,9.887376,76.368312,26.2308
682308,9.956987,76.430226,54.4916
682309,9.973816,76.354798,5.1033
682310,9.982375,76.42124,10.7458
682311,9.976972,76.475871,22.5009
682312,9.919198,76.401367,6.8372
682313,9.864487,76.441439,26.5686
682314,9.893413,76.406634,24.2149
682315,9.848603,76.40373,16.8377
682316,9.962756,76.526202,47.6062
682317,9.840252,76.429633,6.8061
682501,10.116643,76.198245,9.0301
682502,10.089046,76.206555,10.8935
682503,10.000849,76.228052,4.0903
682504,10.004975,76.250982,18.4682
682505,10.041747,76.224688,8.8257
682506,9.897077,76.325508,20.5764
682507,9.906025,76.264686,14.7858
682508,9.983742,76.232614,4.8354
682509,10.062973,76.219591,12.2164
682511,10.020881,76.226483,7.208
682551,10.812755,73.678453,5.1226
682552,11.124576,72.724164,2.7592
682553,10.947191,72.31728,4.2069
682554,11.691292,72.711755,1.1207
682555,10.559182,72.636497,4.4892
682556,11.227622,72.777288,3.4041
682557,10.082233,73.647021,2.9525
682558,11.48387,73.005693,1.7663
682559,8.295604,73.065087,4.6985
683101,10.105909,76.357829,5.7432
683102,10.135746,76.35063,15.5397
683104,10.051934,76.318272,7.9638
683105,10.117096,76.418565,3.4401
683106,10.08258,76.349231,6.2496
683108,10.111351,76.342238,5.9464
683110,10.098274,76.327099,8.614
683111,10.160269,76.397276,11.3341
683112,10.103634,76.387784,21.1671
683501,10.071819,76.306142,13.0824
683502,10.093408,76.302022,8.3174
683503,10.055875,76.34753,8.7904
683511,10.124438,76.306123,21.4673
683512,10.185874,76.217756,4.4971
683513,10.120904,76.225582,25.973
683514,10.137586,76.191665,4.1866
683515,10.160774,76.180234,8.2849
683516,10.177586,76.198133,8.0383
683517,10.077781,76.268056,8.9529
683518,10.104231,76.267021,10.9023
683519,10.107842,76.243779,12.3787
683520,10.139056,76.263865,18.4431
683521,10.167736,76.237571,6.7449
683522,10.158378,76.204133,7.2389
683541,10.035531,76.508429,31.2055
683542,10.116039,76.482126,4.1021
683543,10.125603,76.4686,5.1463
683544,10.158217,76.482322,39.4847
683545,10.080872,76.519408,31.4444
683546,10.15546,76.562439,82.0252
683547,10.09513,76.441942,21.7116
683548,10.107127,76.501789,9.8534
683549,10.09193,76.555213,22.6134
683550,10.150537,76.4546,10.7087
683556,10.088123,76.473175,13.5496
683561,10.064467,76.382682,13.6357
683562,10.041849,76.454701,41.4277
683563,10.069493,76.364604,5.3553
683565,10.063764,76.411849,26.2489
683571,10.128995,76.380272,2.3209
683572,10.196155,76.39886,28.2112
683573,10.182422,76.367536,4.2016
683574,10.179241,76.442942,20.3126
683575,10.138183,76.434642,14.2663
683576,10.246687,76.395206,22.6175
683577,10.243549,76.419312,28.1264
683578,10.158553,76.318291,19.7325
683579,10.202911,76.341612,26.2771
683580,10.134087,76.403677,8.5247
683581,10.239999,76.558634,277.5968
683585,10.151984,76.376129,7.4997
683587,10.20153,76.515217,21.0424
683589,10.172958,76.353427,7.9433
683594,10.178304,76.262043,27.9379
685501,9.624092,76.982227,85.6364
685503,9.698115,76.931084,78.0269
685505,9.755302,76.998211,119.3145
685507,9.686335,77.058024,57.0244
685508,9.754567,77.110745,77.2752
685509,9.490006,77.221432,816.8613
685511,9.754003,77.052688,63.7084
685512,9.694739,77.178388,39.9062
685514,9.84718,77.124702,40.2103
685515,9.841182,77.01801,22.9445
685531,9.556881,77.041575,137.7673
685532,9.545449,76.946989,134.435
685533,9.578672,77.109036,68.3179
685535,9.668536,77.107107,16.0794
685551,9.723715,77.151251,20.9511
685552,9.771902,77.204373,56.7545
685553,9.817971,77.16676,94.241
685554,9.896983,77.197677,30.8743
685561,10.065766,76.916554,277.9366
685562,9.983952,76.98271,36.5967
685563,9.946026,77.044263,90.6039
685565,10.022144,77.06929,102.8577
685566,9.962568,77.092407,26.6903
685571,9.877453,77.149685,18.3767
685581,9.924708,76.796237,43.4297
685582,9.962143,76.762147,32.253
685583,9.86368,76.655532,21.199
685584,9.898633,76.740744,19.7756
685585,9.869623,76.75386,20.2585
685586,9.854243,76.699277,24.6379
685587,9.831292,76.731118,18.8104
685588,9.847614,76.816532,62.2616
685589,9.763912,76.854707,32.4119
685590,9.813075,76.789137,29.6821
685591,9.807607,76.855039,21.5669
685595,9.905774,76.850322,80.8605
685601,9.758625,76.91869,50.3451
685602,9.857037,76.94774,47.6681
685603,9.843596,76.894894,124.7587
685604,9.894936,77.026297,70.2049
685605,9.92593,76.733722,14.0368
685606,9.943319,76.936053,57.2854
685607,9.990405,76.829476,87.6025
685608,9.926976,76.707151,56.0193
685609,9.849539,77.065083,40.2384
685612,10.159956,77.088241,368.8983
685613,10.039572,77.16039,60.1842
685614,10.292963,77.158104,107.5488
685615,10.189504,77.253098,75.4347
685616,10.092863,77.15675,81.6429
685618,10.054369,77.202484,31.1554
685619,9.957441,77.182844,194.572
685620,10.247179,77.20303,121.171
686001,9.592175,76.519083,5.7525
686002,9.586869,76.533761,1.0309
686003,9.560472,76.491091,29.337
686004,9.574424,76.538856,6.7935
686005,9.583631,76.498275,4.3771
686006,9.614406,76.542078,7.0204
686007,9.523823,76.512825,5.3038
686008,9.634439,76.504077,11.531
686009,9.594302,76.536765,0.7408
686010,9.578926,76.570148,22.6326
686011,9.53964,76.568047,13.3218
686012,9.547251,76.521264,4.5195
686013,9.555333,76.511793,3.5928
686014,9.607882,76.488782,7.8268
686015,9.615999,76.496127,2.7009
686016,9.630047,76.538321,7.1148
686017,9.619104,76.509005,2.9311
686018,9.569663,76.559223,2.3382
686019,9.611299,76.587354,29.1906
686020,9.518784,76.490202,5.9881
686021,9.542505,76.594279,3.1097
686022,9.59608,76.472316,8.2212
686041,9.610263,76.518855,2.1528
686101,9.442887,76.528012,11.5917
686102,9.424909,76.493746,30.3424
686103,9.454189,76.512133,11.2107
686104,9.462354,76.55671,5.5197
686105,9.44593,76.579531,10.0319
686106,9.47703,76.553266,7.4955
686121,9.690597,76.787288,9.8157
686122,9.687425,76.755261,12.9109
686123,9.65719,76.774897,8.1285
686141,9.750253,76.394319,4.7881
686143,9.774117,76.393612,15.6583
686144,9.670191,76.428587,31.4295
686146,9.7572,76.423909,12.8484
686501,9.606441,76.615403,7.4255
686502,9.550014,76.633799,16.9376
686503,9.607388,76.663888,80.9235
686504,9.564929,76.717351,11.0019
686505,9.55305,76.72067,3.9576
686506,9.574927,76.766241,24.6802
686507,9.568269,76.806625,8.9575
686508,9.616842,76.793972,43.2066
686509,9.475715,76.89433,140.2042
686510,9.428933,76.879839,20.7541
686511,9.423507,76.847115,17.2627
686512,9.550868,76.843004,66.6809
686513,9.568074,76.871066,16.5319
686514,9.625209,76.885174,50.398
686515,9.548712,76.689448,13.9076
686516,9.570629,76.61283,16.091
686517,9.535646,76.728952,8.5454
686518,9.52517,76.811286,20.2712
686519,9.540387,76.754946,9.2549
686520,9.52436,76.784818,14.6963
686521,9.541762,76.659822,9.6369
686522,9.599224,76.734004,23.1407
686531,9.531489,76.529136,5.9694
686532,9.503492,76.530489,17.979
686533,9.558107,76.543999,4.5835
686534,9.481338,76.48462,23.3111
686535,9.481921,76.524324,7.6594
